id,Rout ID,Route,Bus stop name,Latitude,Longitude
539,0,Circulation line counterclockwise,___,34.958617,137.081284
540,0,Circulation line counterclockwise,___,34.955452,137.079401
541,0,Circulation line counterclockwise,__,34.95315,137.07828
542,0,Circulation line counterclockwise,____,34.950385,137.076939
543,0,Circulation line counterclockwise,____,34.948472,137.075048
544,0,Circulation line counterclockwise,________,34.945917,137.071971
545,0,Circulation line counterclockwise,___,34.943536,137.069101
546,0,Circulation line counterclockwise,______,34.940746,137.078221
548,0,Circulation line counterclockwise,_____,34.947522,137.084076
549,0,Circulation line counterclockwise,____,34.949877,137.085777
550,0,Circulation line counterclockwise,__,34.952585,137.087719
551,0,Circulation line counterclockwise,____,34.953232,137.09215
552,0,Circulation line counterclockwise,___,34.954293,137.091072
553,0,Circulation line counterclockwise,____,34.95581,137.089513
554,0,Circulation line counterclockwise,____,34.956826,137.088448
555,0,Circulation line counterclockwise,_____,34.959094,137.085996
556,0,Circulation line counterclockwise,_____,34.959851,137.083542
557,0,Circulation line counterclockwise,___,34.958617,137.081284
558,0,Circulation line counterclockwise,___,34.955452,137.079401
559,0,Circulation line counterclockwise,__,34.95315,137.07828
560,0,Circulation line counterclockwise,____,34.950385,137.076939
561,0,Circulation line counterclockwise,____,34.948472,137.075048
562,0,Circulation line counterclockwise,________,34.945917,137.071971
563,0,Circulation line counterclockwise,___,34.943536,137.069101
564,0,Circulation line counterclockwise,______,34.940746,137.078221
566,0,Circulation line counterclockwise,_____,34.947522,137.084076
567,0,Circulation line counterclockwise,____,34.949877,137.085777
568,0,Circulation line counterclockwise,__,34.952585,137.087719
569,0,Circulation line counterclockwise,____,34.953232,137.09215
570,0,Circulation line counterclockwise,___,34.954293,137.091072
571,0,Circulation line counterclockwise,____,34.95581,137.089513
572,0,Circulation line counterclockwise,____,34.956826,137.088448
573,0,Circulation line counterclockwise,_____,34.959094,137.085996
574,0,Circulation line counterclockwise,_____,34.959851,137.083542
575,0,Circulation line counterclockwise,___,34.958617,137.081284
576,0,Circulation line counterclockwise,___,34.955452,137.079401
577,0,Circulation line counterclockwise,__,34.95315,137.07828
578,0,Circulation line counterclockwise,____,34.950385,137.076939
579,0,Circulation line counterclockwise,____,34.948472,137.075048
580,0,Circulation line counterclockwise,________,34.945917,137.071971
581,0,Circulation line counterclockwise,___,34.943536,137.069101
582,0,Circulation line counterclockwise,______,34.940746,137.078221
584,0,Circulation line counterclockwise,_____,34.947522,137.084076
585,0,Circulation line counterclockwise,____,34.949877,137.085777
586,0,Circulation line counterclockwise,__,34.952585,137.087719
587,0,Circulation line counterclockwise,____,34.953232,137.09215
588,0,Circulation line counterclockwise,___,34.954293,137.091072
589,0,Circulation line counterclockwise,____,34.95581,137.089513
590,0,Circulation line counterclockwise,____,34.956826,137.088448
591,0,Circulation line counterclockwise,_____,34.959094,137.085996
592,0,Circulation line counterclockwise,_____,34.959851,137.083542
593,0,Circulation line counterclockwise,___,34.958617,137.081284
594,0,Circulation line counterclockwise,___,34.955452,137.079401
595,0,Circulation line counterclockwise,__,34.95315,137.07828
596,0,Circulation line counterclockwise,____,34.950385,137.076939
597,0,Circulation line counterclockwise,____,34.948472,137.075048
598,0,Circulation line counterclockwise,________,34.945917,137.071971
599,0,Circulation line counterclockwise,___,34.943536,137.069101
600,0,Circulation line counterclockwise,______,34.940746,137.078221
602,0,Circulation line counterclockwise,_____,34.947522,137.084076
603,0,Circulation line counterclockwise,____,34.949877,137.085777
604,0,Circulation line counterclockwise,__,34.952585,137.087719
605,0,Circulation line counterclockwise,____,34.953232,137.09215
606,0,Circulation line counterclockwise,___,34.954293,137.091072
607,0,Circulation line counterclockwise,____,34.95581,137.089513
608,0,Circulation line counterclockwise,____,34.956826,137.088448
609,0,Circulation line counterclockwise,_____,34.959094,137.085996
610,0,Circulation line counterclockwise,_____,34.959851,137.083542
611,0,Circulation line counterclockwise,___,34.958617,137.081284
612,0,Circulation line counterclockwise,___,34.955452,137.079401
613,0,Circulation line counterclockwise,__,34.95315,137.07828
614,0,Circulation line counterclockwise,____,34.950385,137.076939
615,0,Circulation line counterclockwise,____,34.948472,137.075048
616,0,Circulation line counterclockwise,________,34.945917,137.071971
617,0,Circulation line counterclockwise,___,34.943536,137.069101
618,0,Circulation line counterclockwise,______,34.940746,137.078221
620,0,Circulation line counterclockwise,_____,34.947522,137.084076
621,0,Circulation line counterclockwise,____,34.949877,137.085777
622,0,Circulation line counterclockwise,__,34.952585,137.087719
623,0,Circulation line counterclockwise,____,34.953232,137.09215
624,0,Circulation line counterclockwise,___,34.954293,137.091072
625,0,Circulation line counterclockwise,____,34.95581,137.089513
626,0,Circulation line counterclockwise,____,34.956826,137.088448
627,0,Circulation line counterclockwise,_____,34.959094,137.085996
628,0,Circulation line counterclockwise,_____,34.959851,137.083542
629,0,Circulation line counterclockwise,___,34.958617,137.081284
630,0,Circulation line counterclockwise,___,34.955452,137.079401
631,0,Circulation line counterclockwise,__,34.95315,137.07828
632,0,Circulation line counterclockwise,____,34.950385,137.076939
633,0,Circulation line counterclockwise,____,34.948472,137.075048
634,0,Circulation line counterclockwise,________,34.945917,137.071971
635,0,Circulation line counterclockwise,___,34.943536,137.069101
636,0,Circulation line counterclockwise,______,34.940746,137.078221
638,0,Circulation line counterclockwise,_____,34.947522,137.084076
639,0,Circulation line counterclockwise,____,34.949877,137.085777
640,0,Circulation line counterclockwise,__,34.952585,137.087719
641,0,Circulation line counterclockwise,____,34.953232,137.09215
642,0,Circulation line counterclockwise,___,34.954293,137.091072
643,0,Circulation line counterclockwise,____,34.95581,137.089513
644,0,Circulation line counterclockwise,____,34.956826,137.088448
645,0,Circulation line counterclockwise,_____,34.959094,137.085996
646,0,Circulation line counterclockwise,_____,34.959851,137.083542
647,0,Circulation line counterclockwise,___,34.958617,137.081284
648,0,Circulation line counterclockwise,___,34.955452,137.079401
649,0,Circulation line counterclockwise,__,34.95315,137.07828
650,0,Circulation line counterclockwise,____,34.950385,137.076939
651,0,Circulation line counterclockwise,____,34.948472,137.075048
652,0,Circulation line counterclockwise,________,34.945917,137.071971
653,0,Circulation line counterclockwise,___,34.943536,137.069101
654,0,Circulation line counterclockwise,______,34.940746,137.078221
656,0,Circulation line counterclockwise,_____,34.947522,137.084076
657,0,Circulation line counterclockwise,____,34.949877,137.085777
658,0,Circulation line counterclockwise,__,34.952585,137.087719
659,0,Circulation line counterclockwise,____,34.953232,137.09215
660,0,Circulation line counterclockwise,___,34.954293,137.091072
661,0,Circulation line counterclockwise,____,34.95581,137.089513
662,0,Circulation line counterclockwise,____,34.956826,137.088448
663,0,Circulation line counterclockwise,_____,34.959094,137.085996
664,0,Circulation line counterclockwise,_____,34.959851,137.083542
665,0,Circulation line counterclockwise,___,34.958617,137.081284
666,0,Circulation line counterclockwise,___,34.955452,137.079401
667,0,Circulation line counterclockwise,__,34.95315,137.07828
668,0,Circulation line counterclockwise,____,34.950385,137.076939
669,0,Circulation line counterclockwise,____,34.948472,137.075048
670,0,Circulation line counterclockwise,________,34.945917,137.071971
671,0,Circulation line counterclockwise,___,34.943536,137.069101
672,0,Circulation line counterclockwise,______,34.940746,137.078221
673,1,Ansho line,__,34.926937,137.106746
674,1,Ansho line,__,34.927249,137.111019
675,1,Ansho line,__,34.933037,137.111322
676,1,Ansho line,_____,34.94606,137.098987
677,1,Ansho line,__,34.948681,137.09643
678,1,Ansho line,____,34.952517,137.09244
679,1,Ansho line,___,34.954293,137.091072
680,1,Ansho line,____,34.95581,137.089513
681,1,Ansho line,____,34.956826,137.088448
682,1,Ansho line,_____,34.959266,137.087528
683,1,Ansho line,_____,34.95563,137.093866
684,1,Ansho line,_____,34.954122,137.097439
685,1,Ansho line,__,34.954416,137.102561
686,1,Ansho line,__,34.95381,137.100411
687,1,Ansho line,_____,34.954122,137.097439
688,1,Ansho line,_____,34.95563,137.093866
689,1,Ansho line,_____,34.959266,137.087528
690,1,Ansho line,____,34.956826,137.088448
691,1,Ansho line,____,34.95581,137.089513
692,1,Ansho line,___,34.954293,137.091072
693,1,Ansho line,____,34.952517,137.09244
694,1,Ansho line,__,34.948681,137.09643
695,1,Ansho line,_____,34.94606,137.098987
696,1,Ansho line,__,34.933037,137.111322
697,1,Ansho line,__,34.927249,137.111019
698,1,Ansho line,__,34.924381,137.106698
700,1,Ansho line,__,34.927249,137.111019
701,1,Ansho line,__,34.933037,137.111322
702,1,Ansho line,________,34.943428,137.092823
703,1,Ansho line,_____,34.94606,137.098987
704,1,Ansho line,__,34.948681,137.09643
705,1,Ansho line,____,34.952517,137.09244
706,1,Ansho line,___,34.954293,137.091072
707,1,Ansho line,____,34.95581,137.089513
708,1,Ansho line,____,34.956826,137.088448
709,1,Ansho line,_____,34.958118,137.089879
710,1,Ansho line,_____,34.95563,137.093866
711,1,Ansho line,_____,34.954122,137.097439
712,1,Ansho line,__,34.954416,137.102561
713,1,Ansho line,__,34.95381,137.100411
714,1,Ansho line,__________,34.952007,137.097015
715,1,Ansho line,____,34.952517,137.09244
716,1,Ansho line,__________,34.952007,137.097015
717,1,Ansho line,__,34.954416,137.102561
718,1,Ansho line,__,34.95381,137.100411
719,1,Ansho line,_____,34.954122,137.097439
720,1,Ansho line,_____,34.95563,137.093866
721,1,Ansho line,_____,34.959266,137.087528
722,1,Ansho line,____,34.956826,137.088448
723,1,Ansho line,____,34.95581,137.089513
724,1,Ansho line,___,34.954293,137.091072
725,1,Ansho line,____,34.952517,137.09244
726,1,Ansho line,__,34.948681,137.09643
727,1,Ansho line,_____,34.94606,137.098987
728,1,Ansho line,________,34.943428,137.092823
729,1,Ansho line,__,34.933037,137.111322
730,1,Ansho line,__,34.927249,137.111019
731,1,Ansho line,__,34.924381,137.106698
733,1,Ansho line,__,34.927249,137.111019
734,1,Ansho line,__,34.933037,137.111322
735,1,Ansho line,________,34.943428,137.092823
736,1,Ansho line,_____,34.94606,137.098987
737,1,Ansho line,__,34.948681,137.09643
738,1,Ansho line,____,34.952517,137.09244
739,1,Ansho line,___,34.954293,137.091072
740,1,Ansho line,____,34.95581,137.089513
741,1,Ansho line,____,34.956826,137.088448
742,1,Ansho line,_____,34.958118,137.089879
743,1,Ansho line,_____,34.95563,137.093866
744,1,Ansho line,_____,34.954122,137.097439
745,1,Ansho line,__,34.954416,137.102561
746,1,Ansho line,__,34.95381,137.100411
747,1,Ansho line,__________,34.952007,137.097015
748,1,Ansho line,____,34.952517,137.09244
749,1,Ansho line,__________,34.952007,137.097015
750,1,Ansho line,__,34.954416,137.102561
751,1,Ansho line,__,34.95381,137.100411
752,1,Ansho line,_____,34.954122,137.097439
753,1,Ansho line,_____,34.95563,137.093866
754,1,Ansho line,_____,34.959266,137.087528
755,1,Ansho line,____,34.956826,137.088448
756,1,Ansho line,____,34.95581,137.089513
757,1,Ansho line,___,34.954293,137.091072
758,1,Ansho line,____,34.952517,137.09244
759,1,Ansho line,__,34.948681,137.09643
760,1,Ansho line,_____,34.94606,137.098987
761,1,Ansho line,________,34.943428,137.092823
762,1,Ansho line,__,34.933037,137.111322
763,1,Ansho line,__,34.927249,137.111019
764,1,Ansho line,__,34.924381,137.106698
766,1,Ansho line,__,34.927249,137.111019
767,1,Ansho line,__,34.933037,137.111322
768,1,Ansho line,________,34.943428,137.092823
769,1,Ansho line,_____,34.94606,137.098987
770,1,Ansho line,__,34.948681,137.09643
771,1,Ansho line,____,34.952517,137.09244
772,1,Ansho line,___,34.954293,137.091072
773,1,Ansho line,____,34.95581,137.089513
774,1,Ansho line,____,34.956826,137.088448
775,1,Ansho line,_____,34.958118,137.089879
776,1,Ansho line,_____,34.95563,137.093866
777,1,Ansho line,_____,34.954122,137.097439
778,1,Ansho line,__,34.954416,137.102561
779,1,Ansho line,__,34.95381,137.100411
780,1,Ansho line,__________,34.952007,137.097015
781,1,Ansho line,____,34.952517,137.09244
782,1,Ansho line,__________,34.952007,137.097015
783,1,Ansho line,__,34.954416,137.102561
784,1,Ansho line,__,34.95381,137.100411
785,1,Ansho line,_____,34.954122,137.097439
786,1,Ansho line,_____,34.95563,137.093866
787,1,Ansho line,_____,34.959266,137.087528
788,1,Ansho line,____,34.956826,137.088448
789,1,Ansho line,____,34.95581,137.089513
790,1,Ansho line,___,34.954293,137.091072
791,1,Ansho line,____,34.952517,137.09244
792,1,Ansho line,__,34.948681,137.09643
793,1,Ansho line,_____,34.94606,137.098987
794,1,Ansho line,________,34.943428,137.092823
795,1,Ansho line,__,34.933037,137.111322
796,1,Ansho line,__,34.927249,137.111019
797,1,Ansho line,__,34.924381,137.106698
799,1,Ansho line,__,34.927249,137.111019
800,1,Ansho line,__,34.933037,137.111322
801,1,Ansho line,________,34.943428,137.092823
802,1,Ansho line,_____,34.94606,137.098987
803,1,Ansho line,__,34.948681,137.09643
804,1,Ansho line,____,34.952517,137.09244
805,1,Ansho line,___,34.954293,137.091072
806,1,Ansho line,____,34.95581,137.089513
807,1,Ansho line,____,34.956826,137.088448
808,1,Ansho line,_____,34.958118,137.089879
809,1,Ansho line,_____,34.95563,137.093866
810,1,Ansho line,_____,34.954122,137.097439
811,1,Ansho line,__,34.954416,137.102561
812,1,Ansho line,__,34.95381,137.100411
813,1,Ansho line,__________,34.952007,137.097015
814,1,Ansho line,____,34.952517,137.09244
815,1,Ansho line,__________,34.952007,137.097015
816,1,Ansho line,__,34.954416,137.102561
817,1,Ansho line,__,34.95381,137.100411
818,1,Ansho line,_____,34.954122,137.097439
819,1,Ansho line,_____,34.95563,137.093866
820,1,Ansho line,_____,34.959266,137.087528
821,1,Ansho line,____,34.956826,137.088448
822,1,Ansho line,____,34.95581,137.089513
823,1,Ansho line,___,34.954293,137.091072
824,1,Ansho line,____,34.952517,137.09244
825,1,Ansho line,__,34.948681,137.09643
826,1,Ansho line,_____,34.94606,137.098987
827,1,Ansho line,________,34.943428,137.092823
828,1,Ansho line,__,34.933037,137.111322
829,1,Ansho line,__,34.927249,137.111019
830,1,Ansho line,__,34.924381,137.106698
832,1,Ansho line,__,34.927249,137.111019
833,1,Ansho line,__,34.933037,137.111322
834,1,Ansho line,________,34.943428,137.092823
835,1,Ansho line,_____,34.94606,137.098987
836,1,Ansho line,__,34.948681,137.09643
837,1,Ansho line,____,34.952517,137.09244
838,1,Ansho line,___,34.954293,137.091072
839,1,Ansho line,____,34.95581,137.089513
840,1,Ansho line,____,34.956826,137.088448
841,1,Ansho line,_____,34.958118,137.089879
842,1,Ansho line,_____,34.95563,137.093866
843,1,Ansho line,_____,34.954122,137.097439
844,1,Ansho line,__,34.954416,137.102561
845,1,Ansho line,__,34.95381,137.100411
846,1,Ansho line,__________,34.952007,137.097015
847,1,Ansho line,____,34.952517,137.09244
848,1,Ansho line,__________,34.952007,137.097015
849,1,Ansho line,__,34.954416,137.102561
850,1,Ansho line,__,34.95381,137.100411
851,1,Ansho line,_____,34.954122,137.097439
852,1,Ansho line,_____,34.95563,137.093866
853,1,Ansho line,_____,34.959266,137.087528
854,1,Ansho line,____,34.956826,137.088448
855,1,Ansho line,____,34.95581,137.089513
856,1,Ansho line,___,34.954293,137.091072
857,1,Ansho line,____,34.952517,137.09244
858,1,Ansho line,__,34.948681,137.09643
859,1,Ansho line,_____,34.94606,137.098987
860,1,Ansho line,________,34.943428,137.092823
861,1,Ansho line,__,34.933037,137.111322
862,1,Ansho line,__,34.927249,137.111019
863,1,Ansho line,__,34.924381,137.106698
865,1,Ansho line,__,34.927249,137.111019
866,1,Ansho line,__,34.933037,137.111322
867,1,Ansho line,________,34.943428,137.092823
868,1,Ansho line,_____,34.94606,137.098987
869,1,Ansho line,__,34.948681,137.09643
870,1,Ansho line,____,34.952517,137.09244
871,1,Ansho line,___,34.954293,137.091072
872,1,Ansho line,____,34.95581,137.089513
873,1,Ansho line,____,34.956826,137.088448
874,1,Ansho line,_____,34.958118,137.089879
875,1,Ansho line,_____,34.95563,137.093866
876,1,Ansho line,_____,34.954122,137.097439
877,1,Ansho line,__,34.954416,137.102561
878,1,Ansho line,__,34.95381,137.100411
879,1,Ansho line,__________,34.952007,137.097015
880,1,Ansho line,____,34.952517,137.09244
881,1,Ansho line,__________,34.952007,137.097015
882,1,Ansho line,__,34.954416,137.102561
883,1,Ansho line,__,34.95381,137.100411
884,1,Ansho line,_____,34.954122,137.097439
885,1,Ansho line,_____,34.95563,137.093866
886,1,Ansho line,_____,34.959266,137.087528
887,1,Ansho line,____,34.956826,137.088448
888,1,Ansho line,____,34.95581,137.089513
889,1,Ansho line,___,34.954293,137.091072
890,1,Ansho line,____,34.952517,137.09244
891,1,Ansho line,__,34.948681,137.09643
892,1,Ansho line,_____,34.94606,137.098987
893,1,Ansho line,________,34.943428,137.092823
894,1,Ansho line,__,34.933037,137.111322
895,1,Ansho line,__,34.927249,137.111019
896,1,Ansho line,__,34.924381,137.106698
897,2,Sakurai line,____,34.904798,137.078781
898,2,Sakurai line,______,34.900244,137.086093
899,2,Sakurai line,___,34.895035,137.080472
900,2,Sakurai line,___,34.895264,137.085519
901,2,Sakurai line,__,34.896298,137.090954
902,2,Sakurai line,__,34.898975,137.090605
903,2,Sakurai line,__,34.903753,137.092096
904,2,Sakurai line,__,34.909215,137.092606
905,2,Sakurai line,______,34.91247,137.092134
906,2,Sakurai line,____,34.916622,137.090396
907,2,Sakurai line,___,34.917977,137.087976
908,2,Sakurai line,____,34.919112,137.091769
909,2,Sakurai line,____,34.921769,137.093657
910,2,Sakurai line,___,34.925158,137.093432
911,2,Sakurai line,____,34.928186,137.093099
912,2,Sakurai line,_____,34.933844,137.094655
913,2,Sakurai line,___,34.93643,137.091463
914,2,Sakurai line,______,34.940746,137.078221
916,2,Sakurai line,___,34.93643,137.091463
917,2,Sakurai line,_____,34.933844,137.094655
918,2,Sakurai line,____,34.928186,137.093099
919,2,Sakurai line,___,34.925158,137.093432
920,2,Sakurai line,____,34.921769,137.093657
921,2,Sakurai line,____,34.919112,137.091769
922,2,Sakurai line,___,34.917977,137.087976
923,2,Sakurai line,____,34.91693,137.089387
924,2,Sakurai line,______,34.91247,137.092134
925,2,Sakurai line,__,34.909215,137.092606
926,2,Sakurai line,__,34.903753,137.092096
927,2,Sakurai line,__,34.898975,137.090605
928,2,Sakurai line,__,34.896298,137.090954
929,2,Sakurai line,___,34.895264,137.085519
930,2,Sakurai line,___,34.895035,137.080472
931,2,Sakurai line,______,34.900244,137.086093
932,2,Sakurai line,____,34.905924,137.077178
934,2,Sakurai line,______,34.900244,137.086093
935,2,Sakurai line,___,34.895035,137.080472
936,2,Sakurai line,___,34.895264,137.085519
937,2,Sakurai line,__,34.896298,137.090954
938,2,Sakurai line,__,34.898975,137.090605
939,2,Sakurai line,__,34.903753,137.092096
940,2,Sakurai line,__,34.909215,137.092606
941,2,Sakurai line,______,34.91247,137.092134
942,2,Sakurai line,____,34.916622,137.090396
943,2,Sakurai line,___,34.917977,137.087976
944,2,Sakurai line,____,34.919112,137.091769
945,2,Sakurai line,____,34.921769,137.093657
946,2,Sakurai line,___,34.925158,137.093432
947,2,Sakurai line,____,34.928186,137.093099
948,2,Sakurai line,_____,34.933844,137.094655
949,2,Sakurai line,___,34.937883,137.09452
950,2,Sakurai line,________,34.943428,137.092823
951,2,Sakurai line,___,34.93643,137.091463
952,2,Sakurai line,____,34.934449,137.088926
953,2,Sakurai line,____,34.934717,137.086222
954,2,Sakurai line,______,34.940746,137.078221
956,2,Sakurai line,____,34.934717,137.086222
957,2,Sakurai line,____,34.934449,137.088926
958,2,Sakurai line,___,34.93643,137.091463
959,2,Sakurai line,___,34.937883,137.09452
960,2,Sakurai line,________,34.943428,137.092823
961,2,Sakurai line,_____,34.933844,137.094655
962,2,Sakurai line,____,34.928186,137.093099
963,2,Sakurai line,___,34.925158,137.093432
964,2,Sakurai line,____,34.921769,137.093657
965,2,Sakurai line,____,34.919112,137.091769
966,2,Sakurai line,___,34.917977,137.087976
967,2,Sakurai line,____,34.91693,137.089387
968,2,Sakurai line,______,34.91247,137.092134
969,2,Sakurai line,__,34.909215,137.092606
970,2,Sakurai line,__,34.903753,137.092096
971,2,Sakurai line,__,34.898975,137.090605
972,2,Sakurai line,__,34.896298,137.090954
973,2,Sakurai line,___,34.895264,137.085519
974,2,Sakurai line,___,34.895035,137.080472
975,2,Sakurai line,______,34.900244,137.086093
976,2,Sakurai line,____,34.905924,137.077178
978,2,Sakurai line,______,34.900244,137.086093
979,2,Sakurai line,___,34.895035,137.080472
980,2,Sakurai line,___,34.895264,137.085519
981,2,Sakurai line,__,34.896298,137.090954
982,2,Sakurai line,__,34.898975,137.090605
983,2,Sakurai line,__,34.903753,137.092096
984,2,Sakurai line,__,34.909215,137.092606
985,2,Sakurai line,______,34.91247,137.092134
986,2,Sakurai line,____,34.916622,137.090396
987,2,Sakurai line,___,34.917977,137.087976
988,2,Sakurai line,____,34.919112,137.091769
989,2,Sakurai line,____,34.921769,137.093657
990,2,Sakurai line,___,34.925158,137.093432
991,2,Sakurai line,____,34.928186,137.093099
992,2,Sakurai line,_____,34.933844,137.094655
993,2,Sakurai line,___,34.937883,137.09452
994,2,Sakurai line,________,34.943428,137.092823
995,2,Sakurai line,___,34.93643,137.091463
996,2,Sakurai line,____,34.934449,137.088926
997,2,Sakurai line,____,34.934717,137.086222
998,2,Sakurai line,______,34.940746,137.078221
1000,2,Sakurai line,____,34.934717,137.086222
1001,2,Sakurai line,____,34.934449,137.088926
1002,2,Sakurai line,___,34.93643,137.091463
1003,2,Sakurai line,___,34.937883,137.09452
1004,2,Sakurai line,________,34.943428,137.092823
1005,2,Sakurai line,_____,34.933844,137.094655
1006,2,Sakurai line,____,34.928186,137.093099
1007,2,Sakurai line,___,34.925158,137.093432
1008,2,Sakurai line,____,34.921769,137.093657
1009,2,Sakurai line,____,34.919112,137.091769
1010,2,Sakurai line,___,34.917977,137.087976
1011,2,Sakurai line,____,34.91693,137.089387
1012,2,Sakurai line,______,34.91247,137.092134
1013,2,Sakurai line,__,34.909215,137.092606
1014,2,Sakurai line,__,34.903753,137.092096
1015,2,Sakurai line,__,34.898975,137.090605
1016,2,Sakurai line,__,34.896298,137.090954
1017,2,Sakurai line,___,34.895264,137.085519
1018,2,Sakurai line,___,34.895035,137.080472
1019,2,Sakurai line,______,34.900244,137.086093
1020,2,Sakurai line,____,34.905924,137.077178
1022,2,Sakurai line,______,34.900244,137.086093
1023,2,Sakurai line,___,34.895035,137.080472
1024,2,Sakurai line,___,34.895264,137.085519
1025,2,Sakurai line,__,34.896298,137.090954
1026,2,Sakurai line,__,34.898975,137.090605
1027,2,Sakurai line,__,34.903753,137.092096
1028,2,Sakurai line,__,34.909215,137.092606
1029,2,Sakurai line,______,34.91247,137.092134
1030,2,Sakurai line,____,34.916622,137.090396
1031,2,Sakurai line,___,34.917977,137.087976
1032,2,Sakurai line,____,34.919112,137.091769
1033,2,Sakurai line,____,34.921769,137.093657
1034,2,Sakurai line,___,34.925158,137.093432
1035,2,Sakurai line,____,34.928186,137.093099
1036,2,Sakurai line,_____,34.933844,137.094655
1037,2,Sakurai line,___,34.937883,137.09452
1038,2,Sakurai line,________,34.943428,137.092823
1039,2,Sakurai line,___,34.93643,137.091463
1040,2,Sakurai line,____,34.934449,137.088926
1041,2,Sakurai line,____,34.934717,137.086222
1042,2,Sakurai line,______,34.940746,137.078221
1044,2,Sakurai line,____,34.934717,137.086222
1045,2,Sakurai line,____,34.934449,137.088926
1046,2,Sakurai line,___,34.93643,137.091463
1047,2,Sakurai line,___,34.937883,137.09452
1048,2,Sakurai line,________,34.943428,137.092823
1049,2,Sakurai line,_____,34.933844,137.094655
1050,2,Sakurai line,____,34.928186,137.093099
1051,2,Sakurai line,___,34.925158,137.093432
1052,2,Sakurai line,____,34.921769,137.093657
1053,2,Sakurai line,____,34.919112,137.091769
1054,2,Sakurai line,___,34.917977,137.087976
1055,2,Sakurai line,____,34.91693,137.089387
1056,2,Sakurai line,______,34.91247,137.092134
1057,2,Sakurai line,__,34.909215,137.092606
1058,2,Sakurai line,__,34.903753,137.092096
1059,2,Sakurai line,__,34.898975,137.090605
1060,2,Sakurai line,__,34.896298,137.090954
1061,2,Sakurai line,___,34.895264,137.085519
1062,2,Sakurai line,___,34.895035,137.080472
1063,2,Sakurai line,______,34.900244,137.086093
1064,2,Sakurai line,____,34.905924,137.077178
1066,2,Sakurai line,______,34.900244,137.086093
1067,2,Sakurai line,___,34.895035,137.080472
1068,2,Sakurai line,___,34.895264,137.085519
1069,2,Sakurai line,__,34.896298,137.090954
1070,2,Sakurai line,__,34.898975,137.090605
1071,2,Sakurai line,__,34.903753,137.092096
1072,2,Sakurai line,__,34.909215,137.092606
1073,2,Sakurai line,______,34.91247,137.092134
1074,2,Sakurai line,____,34.916622,137.090396
1075,2,Sakurai line,___,34.917977,137.087976
1076,2,Sakurai line,____,34.919112,137.091769
1077,2,Sakurai line,____,34.921769,137.093657
1078,2,Sakurai line,___,34.925158,137.093432
1079,2,Sakurai line,____,34.928186,137.093099
1080,2,Sakurai line,_____,34.933844,137.094655
1081,2,Sakurai line,___,34.937883,137.09452
1082,2,Sakurai line,________,34.943428,137.092823
1083,2,Sakurai line,___,34.93643,137.091463
1084,2,Sakurai line,____,34.934449,137.088926
1085,2,Sakurai line,____,34.934717,137.086222
1086,2,Sakurai line,______,34.940746,137.078221
1088,2,Sakurai line,____,34.934717,137.086222
1089,2,Sakurai line,____,34.934449,137.088926
1090,2,Sakurai line,___,34.93643,137.091463
1091,2,Sakurai line,___,34.937883,137.09452
1092,2,Sakurai line,________,34.943428,137.092823
1093,2,Sakurai line,_____,34.933844,137.094655
1094,2,Sakurai line,____,34.928186,137.093099
1095,2,Sakurai line,___,34.925158,137.093432
1096,2,Sakurai line,____,34.921769,137.093657
1097,2,Sakurai line,____,34.919112,137.091769
1098,2,Sakurai line,___,34.917977,137.087976
1099,2,Sakurai line,____,34.91693,137.089387
1100,2,Sakurai line,______,34.91247,137.092134
1101,2,Sakurai line,__,34.909215,137.092606
1102,2,Sakurai line,__,34.903753,137.092096
1103,2,Sakurai line,__,34.898975,137.090605
1104,2,Sakurai line,__,34.896298,137.090954
1105,2,Sakurai line,___,34.895264,137.085519
1106,2,Sakurai line,___,34.895035,137.080472
1107,2,Sakurai line,______,34.900244,137.086093
1108,2,Sakurai line,____,34.905924,137.077178
1110,2,Sakurai line,______,34.900244,137.086093
1111,2,Sakurai line,___,34.895035,137.080472
1112,2,Sakurai line,___,34.895264,137.085519
1113,2,Sakurai line,__,34.896298,137.090954
1114,2,Sakurai line,__,34.898975,137.090605
1115,2,Sakurai line,__,34.903753,137.092096
1116,2,Sakurai line,__,34.909215,137.092606
1117,2,Sakurai line,______,34.91247,137.092134
1118,2,Sakurai line,____,34.916622,137.090396
1119,2,Sakurai line,___,34.917977,137.087976
1120,2,Sakurai line,____,34.919112,137.091769
1121,2,Sakurai line,____,34.921769,137.093657
1122,2,Sakurai line,___,34.925158,137.093432
1123,2,Sakurai line,____,34.928186,137.093099
1124,2,Sakurai line,_____,34.933844,137.094655
1125,2,Sakurai line,___,34.937883,137.09452
1126,2,Sakurai line,________,34.943428,137.092823
1127,2,Sakurai line,___,34.93643,137.091463
1128,2,Sakurai line,____,34.934449,137.088926
1129,2,Sakurai line,____,34.934717,137.086222
1130,2,Sakurai line,______,34.940746,137.078221
1132,2,Sakurai line,___,34.93643,137.091463
1133,2,Sakurai line,_____,34.933844,137.094655
1134,2,Sakurai line,____,34.928186,137.093099
1135,2,Sakurai line,___,34.925158,137.093432
1136,2,Sakurai line,____,34.921769,137.093657
1137,2,Sakurai line,____,34.919112,137.091769
1138,2,Sakurai line,___,34.917977,137.087976
1139,2,Sakurai line,____,34.91693,137.089387
1140,2,Sakurai line,______,34.91247,137.092134
1141,2,Sakurai line,__,34.909215,137.092606
