row_i,rsrv_no,station_in,station_name_in,station_out,station_name_out,veh_type,veh_reg,veh_no,trip_duration,enrg_used,age_driver,id,gender,profes,time_rsrv,time_dep,time_pln_arr,time_in,time_out,lat_in,lng_in,lat_out,lng_out,commute,tempCelcius,rainfall-mm
87,USR-06557,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,55.4166666667,351.5788,26,04ff8c92752f80,male_男性,office_worker_会社員,2016-01-23 14:00:00,2016-01-23 14:00:00,2016-01-23 16:00:00,2016-01-23 15:00:00,2016-01-23 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,3.6,0.0
88,USR-06553,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,79.8833333333,602.7121,36,04a12582973b84,,,2016-01-23 11:00:00,2016-01-23 11:00:00,2016-01-23 14:00:00,2016-01-23 11:00:00,2016-01-23 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,2.7,0.0
89,USR-06540,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み429,429,26.5,665.184,56,0432c082973b81,,,2016-01-21 13:00:00,2016-01-21 13:00:00,2016-01-21 14:00:00,2016-01-21 13:00:00,2016-01-21 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,7.6,0.0
90,USR-06536,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み425,425,1.05,0.0,46,04fbf382973b80,male_男性,office_worker_会社員,2016-01-20 19:00:00,2016-01-20 19:00:00,2016-01-20 20:00:00,2016-01-20 19:00:00,2016-01-20 19:00:00,34.95951,137.087292,34.95951,137.087292,errand,4.1,0.0
91,USR-06535,STN-00198,安城市役所,STN-00240,サークルK安城宮前店,P-COM,安城市0み418,418,7.01666666667,121.5554,50,04e65e92752f80,male_男性,civil_servant_公務員,2016-01-20 19:00:00,2016-01-20 19:00:00,2016-01-20 20:00:00,2016-01-20 19:00:00,2016-01-20 19:00:00,34.95856945,137.0797999,34.9486365,137.0933813,commute,4.1,0.0
92,USR-06537,STN-00204,ＪＲ安城駅前第１駐車場,STN-00193,ドミー安城横山店,P-COM,安城市0み425,425,6.61666666667,121.6032,46,04fbf382973b80,male_男性,office_worker_会社員,2016-01-20 19:00:00,2016-01-20 19:00:00,2016-01-20 20:00:00,2016-01-20 19:00:00,2016-01-20 19:00:00,34.95951,137.087292,34.95995552,137.0733101,commute,4.1,0.0
93,USR-06455,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み404,404,72.4666666667,1017.6809,48,0435f0928f3680,male_男性,office_worker_会社員,2016-01-09 12:00:00,2016-01-09 12:00:00,2016-01-09 14:00:00,2016-01-09 12:00:00,2016-01-09 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,10.1,0.0
94,USR-06430,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,21.6333333333,438.0735,42,047b6a92752f80,male_男性,office_worker_会社員,2015-12-28 11:00:00,2015-12-28 11:00:00,2015-12-28 12:00:00,2015-12-28 11:00:00,2015-12-28 11:00:00,34.95951,137.087292,34.95951,137.087292,errand,6.9,0.0
95,USR-06431,STN-00238,サークルK安城堀内店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み419,419,15.7666666667,231.5514,19,049bc182973b80,female_女性,student_学生,2015-12-28 11:00:00,2015-12-28 11:00:00,2015-12-28 12:00:00,2015-12-28 11:00:00,2015-12-28 11:00:00,34.9320074,137.089064,34.95951,137.087292,commute,6.9,0.0
96,USR-06425,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み413,413,99.0833333333,746.9773,71,0465d5928f3680,,,2015-12-27 11:00:00,2015-12-27 11:00:00,2015-12-27 14:00:00,2015-12-27 12:00:00,2015-12-27 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,10.2,0.0
97,USR-06421,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み413,413,9.13333333333,143.2132,25,04528a92752f80,male_男性,civil_servant_公務員,2015-12-26 10:00:00,2015-12-26 10:00:00,2015-12-26 11:00:00,2015-12-26 10:00:00,2015-12-26 10:00:00,34.95951,137.087292,34.95951,137.087292,errand,9.4,0.0
98,USR-06420,STN-00244,グランドティアラ,STN-00244,グランドティアラ,P-COM,安城市0み425,425,92.45,328.1012,30,0418b8928f3680,female_女性,other,2015-12-26 10:00:00,2015-12-26 10:00:00,2015-12-26 14:00:00,2015-12-26 10:00:00,2015-12-26 12:00:00,34.96775869,137.0598645,34.96775869,137.0598645,errand,9.4,0.0
99,USR-06410,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み413,413,35.4,253.0652,31,0452c482973b80,male_男性,office_worker_会社員,2015-12-24 13:00:00,2015-12-24 13:00:00,2015-12-24 14:00:00,2015-12-24 13:00:00,2015-12-24 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,16.7,0.0
100,USR-06396,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み420,420,80.0666666667,604.47,55,0432c082973b81,,,2015-12-22 10:00:00,2015-12-22 10:00:00,2015-12-22 12:00:00,2015-12-22 10:00:00,2015-12-22 12:00:00,34.95951,137.087292,34.95951,137.087292,errand,11.6,0.0
101,USR-06395,STN-00238,サークルK安城堀内店,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み418,418,10.2333333333,326.8856,50,045ac182973b80,,,2015-12-22 10:00:00,2015-12-22 10:00:00,2015-12-22 11:00:00,2015-12-22 10:00:00,2015-12-22 11:00:00,34.9320074,137.089064,34.95951,137.087292,commute,11.6,0.0
102,USR-06392,STN-00237,サークルK安城篠目童子店,STN-00240,サークルK安城宮前店,P-COM,安城市0み401,401,18.9,267.0274,32,04db8f92752f80,male_男性,office_worker_会社員,2015-12-22 10:00:00,2015-12-22 10:00:00,2015-12-22 11:00:00,2015-12-22 10:00:00,2015-12-22 10:00:00,34.97129268,137.0651927,34.9486365,137.0933813,commute,11.6,0.0
103,USR-06359,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み431,431,33.1166666667,245.2425,48,044bc382973b80,male_男性,self_employed_自営業,2015-12-17 14:00:00,2015-12-17 14:00:00,2015-12-17 16:00:00,2015-12-17 14:00:00,2015-12-17 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,11.2,0.0
104,USR-06358,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み405,405,26.6666666667,405.6982,56,04b88292752f80,male_男性,civil_servant_公務員,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,10.0,0.0
105,USR-06357,STN-00236,サークルK安城警察署西店,STN-00236,サークルK安城警察署西店,P-COM,安城市0み415,415,15.1666666667,290.1457,50,040daf928f3681,female_女性,student_学生,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,2015-12-17 13:00:00,34.95937554,137.0719136,34.95937554,137.0719136,errand,10.0,0.0
106,USR-06354,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み431,431,105.266666667,910.5711,53,044e8592752f80,male_男性,office_worker_会社員,2015-12-16 14:00:00,2015-12-16 14:00:00,2015-12-16 16:00:00,2015-12-16 14:00:00,2015-12-16 16:00:00,34.95951,137.087292,34.95951,137.087292,errand,14.8,0.0
107,USR-06297,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み431,431,48.3666666667,253.9816,44,0401d4928f3681,female_女性,office_worker_会社員,2015-12-04 13:00:00,2015-12-04 13:00:00,2015-12-04 15:00:00,2015-12-04 14:00:00,2015-12-04 14:00:00,34.95951,137.087292,34.95951,137.087292,errand,9.8,0.0
108,USR-06286,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,54.8333333333,516.9676,36,04a12582973b84,,,2015-12-02 18:00:00,2015-12-02 18:00:00,2015-12-02 20:00:00,2015-12-02 19:00:00,2015-12-02 19:00:00,34.95951,137.087292,34.95951,137.087292,errand,12.2,0.0
109,USR-06280,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み430,430,77.9833333333,938.2353,50,04aac582973b80,male_男性,office_worker_会社員,2015-12-01 14:00:00,2015-12-01 14:00:00,2015-12-01 17:00:00,2015-12-01 14:00:00,2015-12-01 16:00:00,34.95951,137.087292,34.95951,137.087292,errand,15.4,0.0
110,USR-06275,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,50.65,1646.5018,21,044902928f3684,male_男性,office_worker_会社員,2015-11-30 18:00:00,2015-11-30 18:00:00,2015-11-30 20:00:00,2015-11-30 18:00:00,2015-11-30 19:00:00,34.95951,137.087292,34.95951,137.087292,errand,12.1,0.0
111,USR-06267,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,4.85,0.0043,26,04796492752f80,,,2015-11-30 14:00:00,2015-11-30 14:00:00,2015-11-30 14:00:00,2015-11-30 14:00:00,2015-11-30 14:00:00,34.95951,137.087292,34.95951,137.087292,errand,15.1,0.0
112,USR-06268,STN-00249,北部公民館,STN-00198,安城市役所,P-COM,安城市0み417,417,21.8,431.0853,50,04e1c582973b80,male_男性,office_worker_会社員,2015-11-30 14:00:00,2015-11-30 14:00:00,2015-11-30 16:00:00,2015-11-30 15:00:00,2015-11-30 15:00:00,34.992919,137.090618,34.95856945,137.0797999,commute,15.1,0.0
113,USR-06234,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み426,426,48.3666666667,545.0274,48,044bc382973b80,male_男性,self_employed_自営業,2015-11-27 14:00:00,2015-11-27 14:00:00,2015-11-27 16:00:00,2015-11-27 14:00:00,2015-11-27 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,10.0,0.0
114,USR-06221,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,B-COM,安城市み409,409,38.7333333333,268.5916,48,044bc382973b80,male_男性,self_employed_自営業,2015-11-26 14:00:00,2015-11-26 14:00:00,2015-11-26 15:00:00,2015-11-26 14:00:00,2015-11-26 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,14.4,0.0
115,USR-06216,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み419,419,74.0666666667,168.6257,31,04985c92752f80,,,2015-11-26 11:00:00,2015-11-26 11:00:00,2015-11-26 13:00:00,2015-11-26 11:00:00,2015-11-26 12:00:00,34.95951,137.087292,34.95951,137.087292,errand,13.8,0.0
116,USR-06215,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み412,412,2.35,0.0,31,04985c92752f80,,,2015-11-26 10:00:00,2015-11-26 10:00:00,2015-11-26 11:00:00,2015-11-26 11:00:00,2015-11-26 11:00:00,34.95951,137.087292,34.95951,137.087292,errand,12.0,0.5
117,USR-06186,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み412,412,47.4,1091.5983,21,044902928f3684,male_男性,office_worker_会社員,2015-11-24 16:00:00,2015-11-24 16:00:00,2015-11-24 17:00:00,2015-11-24 16:00:00,2015-11-24 17:00:00,34.95951,137.087292,34.95951,137.087292,errand,17.3,0.0
118,USR-06187,STN-00204,ＪＲ安城駅前第１駐車場,STN-00201,碧海信用金庫南安城店,P-COM,安城市0み430,430,28.35,176.1971,43,0437c482973b80,female_女性,housewife_主婦,2015-11-24 16:00:00,2015-11-24 17:00:00,2015-11-24 17:00:00,2015-11-24 16:00:00,2015-11-24 17:00:00,34.95951,137.087292,34.954064,137.091118,commute,17.3,0.0
119,USR-06164,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み413,413,69.5666666667,670.4525,46,041aba82973b81,,office_worker_会社員,2015-11-22 11:00:00,2015-11-22 11:00:00,2015-11-22 13:00:00,2015-11-22 11:00:00,2015-11-22 13:00:00,34.95951,137.087292,34.95951,137.087292,errand,16.7,0.0
120,USR-06165,STN-00249,北部公民館,STN-00230,サークルK安城大東町南店,P-COM,安城市0み415,415,14.9833333333,223.8547,37,0420bb928f3681,,,2015-11-22 11:00:00,2015-11-22 11:00:00,2015-11-22 12:00:00,2015-11-22 12:00:00,2015-11-22 12:00:00,34.992919,137.090618,34.96279451,137.0842754,commute,16.7,0.0
121,USR-06153,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み407,407,32.6,344.5012,41,0437c982973b80,female_女性,office_worker_会社員,2015-11-21 09:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,34.95951,137.087292,34.95951,137.087292,errand,17.3,0.0
122,USR-06152,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み415,415,32.05,326.8122,43,04690682973b84,male_男性,office_worker_会社員,2015-11-21 09:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,34.95951,137.087292,34.95951,137.087292,errand,17.3,0.0
123,USR-06151,STN-00195,中央図書館,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み431,431,24.7166666667,218.3074,60,0426c482973b80,female_女性,housewife_主婦,2015-11-21 09:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,2015-11-21 09:00:00,2015-11-21 10:00:00,34.94673564,137.0765226,34.95951,137.087292,commute,17.3,0.0
124,USR-06137,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み403,403,40.3166666667,213.4876,48,044bc382973b80,male_男性,self_employed_自営業,2015-11-19 14:00:00,2015-11-19 14:00:00,2015-11-19 16:00:00,2015-11-19 15:00:00,2015-11-19 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,19.1,0.0
125,USR-06083,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み414,414,19.0333333333,204.7476,48,044bc382973b80,male_男性,self_employed_自営業,2015-11-11 14:00:00,2015-11-11 14:00:00,2015-11-11 15:00:00,2015-11-11 14:00:00,2015-11-11 14:00:00,34.95951,137.087292,34.95951,137.087292,errand,19.3,0.0
126,USR-05991,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み424,424,164.116666667,918.8264,36,04a12582973b84,,,2015-10-31 13:00:00,2015-10-31 13:00:00,2015-10-31 16:00:00,2015-10-31 14:00:00,2015-10-31 16:00:00,34.95951,137.087292,34.95951,137.087292,errand,16.6,0.0
127,USR-05989,STN-00202,碧海信用金庫本店,STN-00230,サークルK安城大東町南店,B-COM,安城市み409,409,4.65,62.1514,47,046dba82973b80,,,2015-10-31 13:00:00,2015-10-31 13:00:00,2015-10-31 13:00:00,2015-10-31 13:00:00,2015-10-31 13:00:00,34.95775399,137.0852319,34.96279451,137.0842754,commute,16.6,0.0
128,USR-05990,STN-00235,サークルK安城池浦店,STN-00235,サークルK安城池浦店,P-COM,安城市0み423,423,91.6833333333,259.151,56,04a24b92752f80,male_男性,office_worker_会社員,2015-10-31 13:00:00,2015-10-31 13:00:00,2015-10-31 16:00:00,2015-10-31 13:00:00,2015-10-31 15:00:00,34.9721043,137.0804115,34.9721043,137.0804115,errand,16.6,0.0
129,USR-05970,STN-00204,ＪＲ安城駅前第１駐車場,STN-00204,ＪＲ安城駅前第１駐車場,P-COM,安城市0み430,430,30.1333333333,96.6307,44,04701c82973b84,,,2015-10-30 14:00:00,2015-10-30 14:00:00,2015-10-30 15:00:00,2015-10-30 14:00:00,2015-10-30 15:00:00,34.95951,137.087292,34.95951,137.087292,errand,20.3,0.0
